NAME,GEO_ID,S0101_C01_001E,S1810_C01_001E,S1810_C02_001E,S1810_C03_001E,state,county,tract
"Census Tract 2016.01, Henrico County, Virginia",51087201601,3592,3574,413,11.6,51,87,201601
"Census Tract 2016.02, Henrico County, Virginia",51087201602,4982,4976,449,9.0,51,87,201602
"Census Tract 2017.01, Henrico County, Virginia",51087201701,3528,3528,680,19.3,51,87,201701
"Census Tract 9801, Henrico County, Virginia",51087980100,0,0,0,-666666666.0,51,87,980100
"Census Tract 101, Henry County, Virginia",51089010100,3674,3674,522,14.2,51,89,10100
"Census Tract 102, Henry County, Virginia",51089010200,5063,4655,1032,22.2,51,89,10200
"Census Tract 103, Henry County, Virginia",51089010300,4720,4615,756,16.4,51,89,10300
"Census Tract 104, Henry County, Virginia",51089010400,3808,3808,699,18.4,51,89,10400
"Census Tract 105, Henry County, Virginia",51089010500,3731,3731,732,19.6,51,89,10500
"Census Tract 106.01, Henry County, Virginia",51089010601,3131,3131,618,19.7,51,89,10601
"Census Tract 106.02, Henry County, Virginia",51089010602,4149,4149,995,24.0,51,89,10602
"Census Tract 107, Henry County, Virginia",51089010700,3463,3334,686,20.6,51,89,10700
"Census Tract 108, Henry County, Virginia",51089010800,2525,2525,729,28.9,51,89,10800
"Census Tract 109, Henry County, Virginia",51089010900,2638,2638,412,15.6,51,89,10900
"Census Tract 110, Henry County, Virginia",51089011000,5030,5030,1429,28.4,51,89,11000
"Census Tract 111, Henry County, Virginia",51089011100,2613,2464,465,18.9,51,89,11100
"Census Tract 112, Henry County, Virginia",51089011200,2738,2738,693,25.3,51,89,11200
"Census Tract 113, Henry County, Virginia",51089011300,3794,3794,814,21.5,51,89,11300
"Census Tract 9701, Highland County, Virginia",51091970100,2229,2229,507,22.7,51,91,970100
"Census Tract 2801.01, Isle of Wight County, Virginia",51093280101,3380,3347,507,15.1,51,93,280101
"Census Tract 2801.04, Isle of Wight County, Virginia",51093280104,4357,4268,755,17.7,51,93,280104
"Census Tract 2801.05, Isle of Wight County, Virginia",51093280105,4722,4722,843,17.9,51,93,280105
"Census Tract 2801.06, Isle of Wight County, Virginia",51093280106,3297,3212,323,10.1,51,93,280106
"Census Tract 2801.07, Isle of Wight County, Virginia",51093280107,5220,5162,697,13.5,51,93,280107
"Census Tract 2801.08, Isle of Wight County, Virginia",51093280108,3909,3824,630,16.5,51,93,280108
"Census Tract 2802, Isle of Wight County, Virginia",51093280200,3980,3951,536,13.6,51,93,280200
"Census Tract 2803, Isle of Wight County, Virginia",51093280300,5367,5234,729,13.9,51,93,280300
"Census Tract 2804, Isle of Wight County, Virginia",51093280400,4069,4045,613,15.2,51,93,280400
"Census Tract 801.02, James City County, Virginia",51095080102,4683,4172,520,12.5,51,95,80102
"Census Tract 801.03, James City County, Virginia",51095080103,3351,3320,691,20.8,51,95,80103
"Census Tract 801.04, James City County, Virginia",51095080104,2492,2449,457,18.7,51,95,80104
"Census Tract 802.02, James City County, Virginia",51095080202,5577,5513,462,8.4,51,95,80202
"Census Tract 802.03, James City County, Virginia",51095080203,3965,3869,667,17.2,51,95,80203
"Census Tract 802.05, James City County, Virginia",51095080205,4069,3858,871,22.6,51,95,80205
"Census Tract 802.07, James City County, Virginia",51095080207,3806,3806,339,8.9,51,95,80207
"Census Tract 802.08, James City County, Virginia",51095080208,3595,3564,363,10.2,51,95,80208
"Census Tract 802.09, James City County, Virginia",51095080209,3090,3077,726,23.6,51,95,80209
"Census Tract 803.04, James City County, Virginia",51095080304,6212,6131,402,6.6,51,95,80304
"Census Tract 803.05, James City County, Virginia",51095080305,5604,5505,554,10.1,51,95,80305
"Census Tract 803.06, James City County, Virginia",51095080306,4114,4103,673,16.4,51,95,80306
"Census Tract 803.07, James City County, Virginia",51095080307,4297,4253,829,19.5,51,95,80307
"Census Tract 803.08, James City County, Virginia",51095080308,4829,4735,430,9.1,51,95,80308
"Census Tract 804.02, James City County, Virginia",51095080402,10193,10098,1473,14.6,51,95,80402
"Census Tract 804.03, James City County, Virginia",51095080403,3766,3662,362,9.9,51,95,80403
"Census Tract 804.04, James City County, Virginia",51095080404,4090,4049,447,11.0,51,95,80404
"Census Tract 9504, King and Queen County, Virginia",51097950400,3796,3796,446,11.7,51,97,950400
"Census Tract 9505, King and Queen County, Virginia",51097950500,2894,2894,395,13.6,51,97,950500
"Census Tract 401, King George County, Virginia",51099040100,6052,5678,498,8.8,51,99,40100
"Census Tract 402, King George County, Virginia",51099040200,3917,3899,276,7.1,51,99,40200
"Census Tract 403.01, King George County, Virginia",51099040301,4952,4806,474,9.9,51,99,40301
"Census Tract 403.02, King George County, Virginia",51099040302,2636,2636,229,8.7,51,99,40302
"Census Tract 404, King George County, Virginia",51099040400,5477,5435,511,9.4,51,99,40400
"Census Tract 405, King George County, Virginia",51099040500,3563,3550,188,5.3,51,99,40500
"Census Tract 9501.01, King William County, Virginia",51101950101,5020,5020,580,11.6,51,101,950101
"Census Tract 9501.02, King William County, Virginia",51101950102,6353,6353,675,10.6,51,101,950102
"Census Tract 9502, King William County, Virginia",51101950200,2693,2693,338,12.6,51,101,950200
"Census Tract 9503, King William County, Virginia",51101950300,3445,3396,605,17.8,51,101,950300
"Census Tract 301, Lancaster County, Virginia",51103030100,2927,2903,468,16.1,51,103,30100
"Census Tract 302, Lancaster County, Virginia",51103030200,4323,4227,861,20.4,51,103,30200
"Census Tract 303.01, Lancaster County, Virginia",51103030301,2042,2042,203,9.9,51,103,30301
"Census Tract 303.02, Lancaster County, Virginia",51103030302,1624,1546,308,19.9,51,103,30302
"Census Tract 9901, Lancaster County, Virginia",51103990100,0,0,0,-666666666.0,51,103,990100
"Census Tract 9501, Lee County, Virginia",51105950100,3167,3167,1095,34.6,51,105,950100
"Census Tract 9502, Lee County, Virginia",51105950200,3844,3844,1064,27.7,51,105,950200
"Census Tract 9503.01, Lee County, Virginia",51105950301,1922,1830,628,34.3,51,105,950301
"Census Tract 9503.02, Lee County, Virginia",51105950302,2845,1477,303,20.5,51,105,950302
"Census Tract 9504, Lee County, Virginia",51105950400,2274,2274,448,19.7,51,105,950400
"Census Tract 9505, Lee County, Virginia",51105950500,5052,5052,1508,29.8,51,105,950500
"Census Tract 9506, Lee County, Virginia",51105950600,3378,3378,809,23.9,51,105,950600
"Census Tract 6101.01, Loudoun County, Virginia",51107610101,4955,4946,405,8.2,51,107,610101
"Census Tract 6101.02, Loudoun County, Virginia",51107610102,3577,3577,327,9.1,51,107,610102
"Census Tract 6102.01, Loudoun County, Virginia",51107610201,5928,5895,450,7.6,51,107,610201
"Census Tract 6102.02, Loudoun County, Virginia",51107610202,5504,5504,144,2.6,51,107,610202
"Census Tract 6103, Loudoun County, Virginia",51107610300,7562,7547,264,3.5,51,107,610300
"Census Tract 6104, Loudoun County, Virginia",51107610400,4611,4331,366,8.5,51,107,610400
"Census Tract 6105.03, Loudoun County, Virginia",51107610503,8421,8421,359,4.3,51,107,610503
"Census Tract 6105.04, Loudoun County, Virginia",51107610504,7617,7617,501,6.6,51,107,610504
"Census Tract 6105.05, Loudoun County, Virginia",51107610505,6153,6144,426,6.9,51,107,610505
"Census Tract 6105.06, Loudoun County, Virginia",51107610506,5767,5670,237,4.2,51,107,610506
"Census Tract 6105.07, Loudoun County, Virginia",51107610507,5617,5617,293,5.2,51,107,610507
"Census Tract 6106.01, Loudoun County, Virginia",51107610601,7424,7392,757,10.2,51,107,610601
"Census Tract 6106.02, Loudoun County, Virginia",51107610602,2612,2598,165,6.4,51,107,610602
"Census Tract 6106.03, Loudoun County, Virginia",51107610603,3715,3702,434,11.7,51,107,610603
"Census Tract 6106.04, Loudoun County, Virginia",51107610604,7159,6682,350,5.2,51,107,610604
"Census Tract 6107.01, Loudoun County, Virginia",51107610701,5378,5370,258,4.8,51,107,610701
"Census Tract 6107.02, Loudoun County, Virginia",51107610702,7612,7494,639,8.5,51,107,610702
"Census Tract 6107.03, Loudoun County, Virginia",51107610703,5111,5073,384,7.6,51,107,610703
"Census Tract 6108, Loudoun County, Virginia",51107610800,7154,7103,428,6.0,51,107,610800
"Census Tract 6109, Loudoun County, Virginia",51107610900,2620,2609,281,10.8,51,107,610900
"Census Tract 6110.02, Loudoun County, Virginia",51107611002,5564,5546,362,6.5,51,107,611002
"Census Tract 6110.04, Loudoun County, Virginia",51107611004,8487,8487,423,5.0,51,107,611004
"Census Tract 6110.05, Loudoun County, Virginia",51107611005,5172,5148,218,4.2,51,107,611005
"Census Tract 6110.06, Loudoun County, Virginia",51107611006,5345,5330,293,5.5,51,107,611006
"Census Tract 6110.09, Loudoun County, Virginia",51107611009,5578,5578,361,6.5,51,107,611009
"Census Tract 6110.10, Loudoun County, Virginia",51107611010,1844,1844,536,29.1,51,107,611010
"Census Tract 6110.11, Loudoun County, Virginia",51107611011,3791,3730,204,5.5,51,107,611011
"Census Tract 6110.12, Loudoun County, Virginia",51107611012,4577,4568,222,4.9,51,107,611012
"Census Tract 6110.13, Loudoun County, Virginia",51107611013,5164,5125,247,4.8,51,107,611013
"Census Tract 6110.14, Loudoun County, Virginia",51107611014,4502,4498,208,4.6,51,107,611014
"Census Tract 6110.15, Loudoun County, Virginia",51107611015,3017,3010,233,7.7,51,107,611015
"Census Tract 6110.16, Loudoun County, Virginia",51107611016,4443,4443,513,11.5,51,107,611016
"Census Tract 6110.17, Loudoun County, Virginia",51107611017,3393,3318,526,15.9,51,107,611017
"Census Tract 6110.18, Loudoun County, Virginia",51107611018,3320,3254,1037,31.9,51,107,611018
"Census Tract 6110.19, Loudoun County, Virginia",51107611019,6023,6015,364,6.1,51,107,611019
"Census Tract 6110.20, Loudoun County, Virginia",51107611020,6979,6979,270,3.9,51,107,611020
"Census Tract 6110.22, Loudoun County, Virginia",51107611022,7396,7389,352,4.8,51,107,611022
"Census Tract 6110.23, Loudoun County, Virginia",51107611023,6378,6378,232,3.6,51,107,611023
"Census Tract 6110.26, Loudoun County, Virginia",51107611026,12888,12868,479,3.7,51,107,611026
"Census Tract 6110.27, Loudoun County, Virginia",51107611027,2695,2695,116,4.3,51,107,611027
"Census Tract 6110.28, Loudoun County, Virginia",51107611028,6023,6023,215,3.6,51,107,611028
"Census Tract 6110.29, Loudoun County, Virginia",51107611029,6389,6369,282,4.4,51,107,611029
"Census Tract 6110.30, Loudoun County, Virginia",51107611030,6614,6614,660,10.0,51,107,611030
"Census Tract 6110.31, Loudoun County, Virginia",51107611031,1942,1877,80,4.3,51,107,611031
"Census Tract 6110.32, Loudoun County, Virginia",51107611032,2330,2301,99,4.3,51,107,611032
"Census Tract 6111.01, Loudoun County, Virginia",51107611101,4820,4820,355,7.4,51,107,611101
"Census Tract 6111.02, Loudoun County, Virginia",51107611102,5960,5960,285,4.8,51,107,611102
"Census Tract 6112.02, Loudoun County, Virginia",51107611202,4869,4811,402,8.4,51,107,611202
"Census Tract 6112.04, Loudoun County, Virginia",51107611204,5462,5451,625,11.5,51,107,611204
"Census Tract 6112.05, Loudoun County, Virginia",51107611205,6820,6812,443,6.5,51,107,611205
"Census Tract 6112.06, Loudoun County, Virginia",51107611206,4808,4808,373,7.8,51,107,611206
"Census Tract 6112.07, Loudoun County, Virginia",51107611207,3705,3705,222,6.0,51,107,611207
"Census Tract 6112.08, Loudoun County, Virginia",51107611208,4716,4708,258,5.5,51,107,611208
"Census Tract 6112.09, Loudoun County, Virginia",51107611209,6556,6556,509,7.8,51,107,611209
"Census Tract 6113, Loudoun County, Virginia",51107611300,6875,6750,399,5.9,51,107,611300
"Census Tract 6114, Loudoun County, Virginia",51107611400,6473,6466,424,6.6,51,107,611400
"Census Tract 6115.01, Loudoun County, Virginia",51107611501,4100,4074,187,4.6,51,107,611501
"Census Tract 6115.02, Loudoun County, Virginia",51107611502,6963,6948,546,7.9,51,107,611502
"Census Tract 6116.01, Loudoun County, Virginia",51107611601,4015,3978,220,5.5,51,107,611601
"Census Tract 6116.02, Loudoun County, Virginia",51107611602,3972,3950,217,5.5,51,107,611602
"Census Tract 6117.01, Loudoun County, Virginia",51107611701,4518,4518,292,6.5,51,107,611701
"Census Tract 6117.02, Loudoun County, Virginia",51107611702,2500,2500,69,2.8,51,107,611702
"Census Tract 6118.03, Loudoun County, Virginia",51107611803,7280,7246,260,3.6,51,107,611803
"Census Tract 6118.04, Loudoun County, Virginia",51107611804,8010,8010,617,7.7,51,107,611804
"Census Tract 6118.05, Loudoun County, Virginia",51107611805,4565,4471,110,2.5,51,107,611805
"Census Tract 6118.07, Loudoun County, Virginia",51107611807,7978,7963,519,6.5,51,107,611807
"Census Tract 6118.08, Loudoun County, Virginia",51107611808,5995,5913,169,2.9,51,107,611808
"Census Tract 6118.09, Loudoun County, Virginia",51107611809,8044,8044,303,3.8,51,107,611809
"Census Tract 6118.10, Loudoun County, Virginia",51107611810,6260,6239,341,5.5,51,107,611810
"Census Tract 6118.11, Loudoun County, Virginia",51107611811,7732,7671,368,4.8,51,107,611811
"Census Tract 6118.12, Loudoun County, Virginia",51107611812,2938,2938,252,8.6,51,107,611812
"Census Tract 6118.13, Loudoun County, Virginia",51107611813,10285,10258,438,4.3,51,107,611813
"Census Tract 6119.01, Loudoun County, Virginia",51107611901,6947,6947,319,4.6,51,107,611901
"Census Tract 6119.02, Loudoun County, Virginia",51107611902,6057,6024,63,1.0,51,107,611902
"Census Tract 9801, Loudoun County, Virginia",51107980100,0,0,0,-666666666.0,51,107,980100
"Census Tract 9501.01, Louisa County, Virginia",51109950101,2699,2699,299,11.1,51,109,950101
"Census Tract 9501.02, Louisa County, Virginia",51109950102,4939,4939,865,17.5,51,109,950102
"Census Tract 9502.01, Louisa County, Virginia",51109950201,5843,5768,1070,18.6,51,109,950201
"Census Tract 9502.02, Louisa County, Virginia",51109950202,4717,4710,698,14.8,51,109,950202
"Census Tract 9503.01, Louisa County, Virginia",51109950301,3984,3984,658,16.5,51,109,950301
"Census Tract 9503.02, Louisa County, Virginia",51109950302,2909,2909,315,10.8,51,109,950302
"Census Tract 9503.03, Louisa County, Virginia",51109950303,3046,3046,350,11.5,51,109,950303
"Census Tract 9504, Louisa County, Virginia",51109950400,3232,3232,759,23.5,51,109,950400
"Census Tract 9505, Louisa County, Virginia",51109950500,5767,5759,946,16.4,51,109,950500
"Census Tract 9301, Lunenburg County, Virginia",51111930100,5316,4403,788,17.9,51,111,930100
"Census Tract 9302, Lunenburg County, Virginia",51111930200,4332,4332,990,22.9,51,111,930200
"Census Tract 9303, Lunenburg County, Virginia",51111930300,2334,2334,519,22.2,51,111,930300
"Census Tract 9301.01, Madison County, Virginia",51113930101,3266,3266,449,13.7,51,113,930101
"Census Tract 9301.02, Madison County, Virginia",51113930102,4607,4548,706,15.5,51,113,930102
"Census Tract 9302.01, Madison County, Virginia",51113930201,3117,3057,508,16.6,51,113,930201
"Census Tract 9302.02, Madison County, Virginia",51113930202,2741,2741,233,8.5,51,113,930202
"Census Tract 9513.01, Mathews County, Virginia",51115951301,2291,2291,363,15.8,51,115,951301
"Census Tract 9513.02, Mathews County, Virginia",51115951302,1725,1682,311,18.5,51,115,951302
"Census Tract 9514.01, Mathews County, Virginia",51115951401,2084,2084,522,25.0,51,115,951401
"Census Tract 9514.02, Mathews County, Virginia",51115951402,2448,2397,344,14.4,51,115,951402
"Census Tract 9901, Mathews County, Virginia",51115990100,0,0,0,-666666666.0,51,115,990100
"Census Tract 9301.01, Mecklenburg County, Virginia",51117930101,2882,2856,667,23.4,51,117,930101
"Census Tract 9301.03, Mecklenburg County, Virginia",51117930103,424,424,56,13.2,51,117,930103
"Census Tract 9301.04, Mecklenburg County, Virginia",51117930104,1984,1984,430,21.7,51,117,930104
"Census Tract 9302.01, Mecklenburg County, Virginia",51117930201,4044,3957,802,20.3,51,117,930201
"Census Tract 9302.02, Mecklenburg County, Virginia",51117930202,1582,1582,451,28.5,51,117,930202
"Census Tract 9303, Mecklenburg County, Virginia",51117930300,3488,3034,565,18.6,51,117,930300
"Census Tract 9304.01, Mecklenburg County, Virginia",51117930401,2510,2405,664,27.6,51,117,930401
"Census Tract 9304.02, Mecklenburg County, Virginia",51117930402,2733,2733,559,20.5,51,117,930402
"Census Tract 9305, Mecklenburg County, Virginia",51117930500,1790,1790,306,17.1,51,117,930500
"Census Tract 9306, Mecklenburg County, Virginia",51117930600,2719,2681,351,13.1,51,117,930600
"Census Tract 9307, Mecklenburg County, Virginia",51117930700,2551,2551,553,21.7,51,117,930700
"Census Tract 9308, Mecklenburg County, Virginia",51117930800,3640,3512,664,18.9,51,117,930800
"Census Tract 9509, Middlesex County, Virginia",51119950900,1781,1781,298,16.7,51,119,950900
"Census Tract 9510, Middlesex County, Virginia",51119951000,3611,3321,558,16.8,51,119,951000
"Census Tract 9511, Middlesex County, Virginia",51119951100,2500,2500,493,19.7,51,119,951100
"Census Tract 9512, Middlesex County, Virginia",51119951200,2794,2794,495,17.7,51,119,951200
"Census Tract 9901, Middlesex County, Virginia",51119990100,0,0,0,-666666666.0,51,119,990100
"Census Tract 201, Montgomery County, Virginia",51121020100,8866,8866,624,7.0,51,121,20100
"Census Tract 202.01, Montgomery County, Virginia",51121020201,5645,5645,316,5.6,51,121,20201
"Census Tract 202.02, Montgomery County, Virginia",51121020202,2791,2596,526,20.3,51,121,20202
"Census Tract 203.01, Montgomery County, Virginia",51121020301,3434,3434,196,5.7,51,121,20301
"Census Tract 203.02, Montgomery County, Virginia",51121020302,3794,3785,306,8.1,51,121,20302
"Census Tract 204.01, Montgomery County, Virginia",51121020401,2656,2617,83,3.2,51,121,20401
"Census Tract 204.02, Montgomery County, Virginia",51121020402,4229,4215,187,4.4,51,121,20402
"Census Tract 205, Montgomery County, Virginia",51121020500,6937,6937,485,7.0,51,121,20500
"Census Tract 206, Montgomery County, Virginia",51121020600,6169,6130,438,7.1,51,121,20600
